ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
405580	4	E	4	13	16000	14.9	14.634	38.007657	-122.0321	.405	ML	2	2800' W of Port Chicago Hwy	DTB71	L2-E-28-004-01490	998939	436824
405581	4	W	4	13	2252	R30.29	29.842	37.991095	-121.762546		OR	2	SB 160 on	DTB72	a2-W-28-004-R3029	799307	436827
405583	4	W	4	13		12.54	12.189	37.993908	-122.07206	.215	ML	2	SB 680	DT745	L2-W-28-004-01254	997047	436809
405585	4	W	4	13	16000	14.9	14.568	38.00796	-122.032413	.28	ML	2	2800' W of Port Chicago HWY	DTB71	L2-W-28-004-01490	998940	436825
405586	17	S	4	87		12.4	12.4	37.140242	-121.984686	2.7	ML	2	800' S of the SCl County Line	DT361	L2-S-36-017-01240	999022	417938
405589	80	E	4	1	6000	4.6	9.91	37.849265	-122.298899	.261	ML	5	Ashby Ave rm-e-diag	DT318	L5-E-33-080-00460	997010	423140
405590	80	E	4	1	22594	3.68	8.99	37.835812	-122.295362		FF	4	NB 880 conn-e-fly	DT077	C4-E-33-080-00368	080134	423887
405602	80	W	4	1	22594	4.39	9.7	37.846565	-122.298515	.385	ML	5	Ashby ave rm-w-fly	DT3A7	L5-W-33-080-00439	997011	427260
405613	87	N	4	85	68000	.5	.5	37.262704	-121.858533	.115	ML	2	SB 85 rm-n-conn	DT967	L2-N-37-087-00050	998936	417786
405617	87	N	4	85	68000	.5	.5	37.262704	-121.858533		OR	2	SB 85 on	DT967	a2-N-37-087-00050	799286	429225
405619	87	S	4	85	68000	2.12	2.11	37.284665	-121.867631	.3	ML	2	1600' N of Hillsdale Ave	DT198	L2-S-37-087-00212	387110	417577
405644	92	W	4	81	68252	8.54	9.266	37.520707	-122.331612	.63	ML	2	De Anza Blvd on-w-diag	DT030	L2-W-35-092-00854	092112	418130
405673	101	N	4	81	60102	4.69	406.877	37.486916	-122.200187	.57	ML	5	oppo N of Marsh Rd	DT049	L5-N-35-101-00469	101518	426350
405679	101	N	4	81	60102	5.71	407.897	37.490966	-122.217925	.45	ML	4	Woodside Rd rm-n-loop	DTA77	L4-N-35-101-00571	884244	422224
405692	205	W	4	77		2.38	3.31	37.741421	-121.513193	4.91	ML	4	E of Hansen Rd	DT182	L4-W-29-205-00238	101592	418811
405694	238	N	4	1		R14.5	14.323	37.69074	-122.091842	.27	ML	3	EB 580	DT142	L3-N-33-238-01450	884268	420677
405696	238	S	4	1		R14.5	14.323	37.690459	-122.090275		FF	1	EB 580 conn-n-diag	DT142	C1-S-33-238-01450	997253	431494
405698	238	S	4	1		R14.5	14.323	37.690459	-122.090275	.265	ML	3	EB 580 conn-n-diag	DT142	L3-S-33-238-01450	884269	421127
405701	280	N	4	85	68000	4.54	4.54	37.316969	-121.924481	.43	ML	5	Menker Ave rm-n-slip	DTB39	L5-N-37-280-00454	997288	431504
405706	580	E	4	1		12.49	28.522	37.700905	-121.772818	.43	ML	6	N Livermore Ave rm-e-diag	DT859	L6-E-33-580-01249	997121	423252
405712	580	W	4	1	53000	41.52	57.75	37.798454	-122.217098		OR	1	Sloan Rd on	DT106	a1-W-33-580-04152	799199	429939
405735	880	N	4	1		20.07	30.297	37.684339	-122.128557		FR	1	Hesperian Blvd off	DT757	z1-N-33-880-02007	755168	436823
405742	4	E	4	13	2252	30.51	30.112	37.990366	-121.758604	.16	ML	3	NB 160 conn-e-fly	DT708	L3-E-28-004-03051	997162	437043
405746	4	W	4	13	2252	30.51	30.062	37.990594	-121.758554	.105	ML	2	NB 160 conn-e-fly	DT708	L2-W-28-004-03051	997161	437040
405754	80	E	4	13	60620	3.75	17.083	37.948086	-122.325699	.325	ML	4	oppo McBryde Ave off-w-diag	DT115	L4-E-28-080-00375	998958	437059
405763	80	W	4	13	60620	3.744	17.077	37.947988	-122.325817	.238	ML	4	On Amador St W of McBryde Ave	DT115	L4-W-28-080-00374	998957	437054
405780	87	S	4	85	68000	3.54	3.53	37.303359	-121.878066		FR	1	Almaden Expwy off	DT646	z1-S-37-087-00354	755257	436802
405825	101	N	4	81		20.76	422.947	37.636753	-122.403907		OR	2	SFIA/San Bruno Ave	DT1A3	a2-N-35-101-02076	799362	436846
405826	101	N	4	81	68252	12.66	414.847	37.562137	-122.304345		FR	1	Kehoe Ave off	DT1A2	z1-N-35-101-01266	755259	436944
405827	101	N	4	81	68252	12.69	414.877	37.562468	-122.304701	.2	ML	5	Kehoe Ave rm-n-diag	DT1A2	L5-N-35-101-01269	996059	436946
405828	101	N	4	81	68252	12.69	414.877	37.562468	-122.304701		OR	1	Kehoe Ave on	DT1A2	a1-N-35-101-01269	799360	436952
405831	101	N	4	81	73262	20.87	423.057	37.638242	-122.40464		OR	2	EB 380 on	DT1A5	a2-N-35-101-02087	799363	436988
405832	101	N	4	81	73262	20.85	423.037	37.637973	-122.404502		OR	1	S Airport Blvd on	DT1A5	a1-N-35-101-02085	799364	436990
405833	101	N	4	81	73262	20.86	423.047	37.638108	-122.404571		OR	1	N Access Rd on	DT1A5	a1-N-35-101-02086	799365	436992
405834	101	N	4	81		20.3	422.487	37.6302	-122.402415		FR	2	WB 380 conn	DT1A9	z2-N-35-101-02030	755262	437008
405835	101	N	4	81		20.29	422.477	37.630055	-122.402399		FR	1	SFIA conn to WB 380	DT1A9	z1-N-35-101-02029	755263	437010
405836	101	N	4	81		20.28	422.467	37.62991	-122.402382		FR	1	SFIA conn to NB 101	DT1A9	z1-N-35-101-02028	755264	437012
405837	101	N	4	81		20.27	422.457	37.629765	-122.402365		FR	1	San Bruno Ave off	DT1A9	z1-N-35-101-02027	755265	437014
405838	101	N	4	81	8310	25.78	427.967	37.703738	-122.393821	.215	ML	4	Harney Way rm-n-loop	DT502	L4-N-35-101-02578	996062	437023
405839	101	N	4	81	8310	25.83	428.017	37.704449	-122.393981		OR	1	Harney Way on	DT502	a1-N-35-101-02583	799368	437033
405840	101	N	4	81	8310	25.74	427.927	37.70317	-122.39369		FR	2	Harney Way off	DT502	z2-N-35-101-02574	755267	437035
405841	101	N	4	81	8310	23.88	426.067	37.67668	-122.388491	.62	ML	4	S Sierra Point Prkwy rm-n-diag	DT015	L4-N-35-101-02388	103367	422392
405843	101	N	4	81	73262	22.11	424.297	37.656031	-122.406484	.4	ML	4	Grand Ave rm-n-fly	DT1A6	L4-N-35-101-02211	996061	437093
405844	101	N	4	81	73262	22.11	424.297	37.656031	-122.406484		OR	1	Grand Ave on	DT1A6	a1-N-35-101-02211	799367	437098
405845	101	N	4	81	68252	13.38	415.567	37.570051	-122.31293		FR	1	3rd Ave off coll	DT1A7	z1-N-35-101-01338	755260	437101
405846	101	N	4	81	73262	21.48	423.667	37.646963	-122.406317		OR	1	S Airport Blvd on	DT296	a1-N-35-101-02148	799366	437015
405847	101	N	4	81	68252	13.37	415.557	37.569941	-122.312812		FR	1	3rd Ave off diag	DT1A7	z1-N-35-101-01337	755261	437103
405848	101	N	4	81	68252	13.38	415.567	37.570051	-122.31293	.27	ML	4	oppo 3rd Ave off-n-coll/diag	DT1A7	L4-N-35-101-01338	996060	437105
405849	101	N	4	81	68252	13.4	415.587	37.570273	-122.313166		OR	1	3rd Ave on loop	DT1A7	a1-N-35-101-01340	799361	437110
405852	101	N	4	81	68252	11.96	414.147	37.554068	-122.296596		OR	2	WB 92 on	DT1A0	a2-N-35-101-01196	799358	436919
405853	101	N	4	81	68252	11.92	414.107	37.553608	-122.29615		OR	2	Fashion Island Blvd on	DT1A0	a2-N-35-101-01192	799359	436931
405856	101	N	4	81	68252	11.69	413.877	37.550934	-122.293693		FR	2	SR 92 off	DT264	z2-N-35-101-01169	755258	436901
405857	101	N	4	81	68252	11.82	414.007	37.552458	-122.295073		FF	1	SR 92 conn loop	DT141	C1-N-35-101-01182	996053	436856
405859	101	N	4	81	68252	11.93	414.117	37.553723	-122.296261	.1	ML	5	WB 92/Fashion Island Blvd	DT1A0	L5-N-35-101-01193	996058	436912
405862	101	N	4	81		20.57	422.757	37.634102	-122.402969		FR	1	N Access Rd off	DT293	z1-N-35-101-02057	755266	436954
405863	101	N	4	81		18.68	420.867	37.609399	-122.390732		OR	2	Millbrae Ave on	DT900	a2-N-35-101-01868	799069	436833
405864	101	N	4	81	8310	23.9	426.087	37.676961	-122.388411		OR	1	S Sierra Point Prkwy on	DT015	a1-N-35-101-02390	799204	429716
405865	101	S	4	81	73262	20.79	423.013	37.63711	-122.404362		FR	3	SFIA/San Bruno Ave off	DT903	z3-S-35-101-02079	755270	436837
405867	101	S	4	81	8310	25.96	428.183	37.70635	-122.394704		OR	2	Harney wy on	DT404	a2-S-35-101-02596	799230	437073
405868	101	S	4	81	8310	26.07	428.293	37.707922	-122.395018		FR	1	Harney wy off	DT404	z1-S-35-101-02607	755014	437068
405869	101	S	4	81	73262	20.98	423.203	37.639697	-122.405624		FR	2	WB 380 off	DT295	z2-S-35-101-02098	755269	436977
405870	101	S	4	81	8310	25.77	427.993	37.703641	-122.394116	.21	ML	4	oppo Harney Way rm-n-loop	DT502	L4-S-35-101-02577	996063	437028
405871	101	S	4	81		20.61	422.833	37.634606	-122.403377		FR	1	N Access Rd off	DT189	z1-S-35-101-02061	755271	436961
405872	101	S	4	81		20.53	422.753	37.633443	-122.403124		FR	1	San Bruno Ave off	DT189	z1-S-35-101-02053	755272	436964
405873	101	S	4	81		20.52	422.743	37.633295	-122.403101		FR	2	SFIA collector	DT189	z2-S-35-101-02052	755273	436967
405876	101	S	4	81	68252	13.39	415.613	37.57004	-122.313214		FR	1	3rd Ave off loop	DT1A4	z1-S-35-101-01339	755274	437080
405877	101	S	4	81	68252	13.39	415.613	37.57004	-122.313214	.47	ML	4	3rd Ave rm-s-coll/diag	DT1A4	L4-S-35-101-01339	996065	437082
405878	101	S	4	81	68252	13.37	415.593	37.569821	-122.312976		OR	1	3rd Ave on coll	DT1A4	a1-S-35-101-01337	799373	437087
405879	101	S	4	81	68252	13.39	415.613	37.57004	-122.313214		OR	2	3rd Ave on diag	DT1A4	a2-S-35-101-01339	799374	437089
405880	101	S	4	81		20.55	422.773	37.633739	-122.403169		OR	2	N Access Rd on	DT189	a2-S-35-101-02055	799371	436972
405883	101	S	4	81	8310	24.96	427.183	37.692112	-122.391471		FR	1	Sierra Point Pkwy off	DT302	z1-S-35-101-02496	755268	437048
405884	101	S	4	81	8310	24.82	427.043	37.690118	-122.391016		OR	1	Sierra Point Pkwy on	DT302	a1-S-35-101-02482	799369	437050
405885	101	S	4	81	60102	7.87	410.093	37.508175	-122.249762		OR	2	Holly St on	DT259	a2-S-35-101-00787	799378	436877
405886	101	S	4	81	68252	11.71	413.933	37.551089	-122.29411		OR	1	EB 92 on	DT264	a1-S-35-101-01171	799375	436904
405887	101	S	4	81		20.27	422.493	37.629602	-122.402642		OR	2	San Bruno Ave on	DT292	a2-S-35-101-02027	799372	436908
405888	101	S	4	81	5108	9.21	411.433	37.522583	-122.266044		FR	1	Ralston Ave/Harbor Blvd off	DTA68	z1-S-35-101-00921	755275	436849
405889	101	S	4	81	5108	9.13	411.353	37.521724	-122.265071		OR	3	Ralston Ave/Harbor Blvd on	DTA68	a3-S-35-101-00913	799377	436854
405890	101	S	4	81	68252	11.83	414.053	37.552477	-122.295405		OR	2	Fashion Island Blvd on	DT141	a2-S-35-101-01183	799376	436858
405891	101	S	4	81	60102	7.56	409.783	37.504821	-122.246025		OR	2	Brittan Ave on	DT840	a2-S-35-101-00756	799379	436865
405892	101	S	4	81	60102	7.87	410.093	37.508175	-122.249762		FR	1	Holly St off	DT259	z1-S-35-101-00787	755276	436869
405893	101	S	4	81		20.28	422.503	37.629746	-122.402661		FF	2	EB 380 conn	DT292	C2-S-35-101-02028	996054	436922
405894	101	S	4	81		20.27	422.493	37.629602	-122.402642		FF	2	SB 101 coll	DT292	C2-S-35-101-02027	996055	436925
405900	101	S	4	81	8310	23.86	426.083	37.676428	-122.388762	.645	ML	4	S Sierra Point Prkwy rm-n-diag	DT015	L4-S-35-101-02386	103326	419826
405920	680	N	4	13		14.1	45.592	37.89526	-122.069583		FF	3	WB 24 conn-n-fly	DT543	C3-N-28-680-01410	996057	437018
405924	680	N	4	13		21.34	53.005	37.996163	-122.071677	.265	ML	5	WB 4 on-n-diag	DT839	L5-N-28-680-02134	998922	436876
405930	680	S	4	13		21.28	52.995	37.995542	-122.071163	.015	ML	5	WB 4 conn-s-loop	DT838	L5-S-28-680-02128	998938	436893
405931	680	S	4	13		21.28	52.995	37.995542	-122.071163	.385	ML	1	W4 on loop	DT838	a1-S-28-680-02128	799216	436897
405954	80	W	4	95	23182	13.19	40.673	38.220082	-122.133174		FF	2	1200' W of Suisun Valley Rd	DT778	C2-W-23-080-01319	990079	431435
406032	101	S	4	81	73262	21.43	423.653	37.646215	-122.406517	.26	ML	4	Produce Ave rm-s-diag	DTB90	L4-S-35-101-02143	996064	437115
406033	101	S	4	81	73262	21.42	423.643	37.646069	-122.406506		OR	3	Produce Ave on	DTB90	a3-S-35-101-02142	799370	437120
406056	4	E	4	13		17.49	17.224	38.018609	-121.98725	.42	ML	5	3500' E of Willow Pass Rd	DT422	L5-E-28-004-01749	104143	437128
406057	4	E	4	13		18.27	18.004	38.023532	-121.97444	.355	ML	5	Baypoint/San Marco Blvd	DT424	L5-E-28-004-01827	004140	437141
406063	4	W	4	13		17.49	17.158	38.018935	-121.987574	.345	ML	5	oppo 3500' E of Willow pass rd	DT422	L5-W-28-004-01749	304144	437134
406064	4	W	4	13		18.27	17.938	38.023842	-121.974729	.355	ML	5	oppo Baypoint/San Marco Blvd	DT424	L5-W-28-004-01827	004141	437155
406065	4	W	4	13		R4.9	5.152	38.016016	-122.182669	.658	ML	2	4A5354 loc 4	DS231	N2-W-28-004-00490	991312	425434
406151	101	S	4	85		30.71	380.379	37.290532	-121.80987	.475	ML	4	Yerba Buena Rd  rm-s-diag	DTA44	L4-S-37-101-03071	101130	424504
406159	101	S	4	85		30.71	380.379	37.290532	-121.80987		OR	1	Yerba Buena Rd on diag	DTA44	a1-S-37-101-03071	799247	429899
406287	101	N	4	97	56784	4.7	473.402	38.246398	-122.626642	.565	ML	2	oppo E Washington St rm-s-diag	DTB51	L2-N-20-101-00470	996069	437183
406288	101	N	4	97	56784	4.68	473.382	38.246227	-122.626353		FR	1	E Washington St off	DTB51	z1-N-20-101-00468	755280	437186
406289	101	N	4	97	56784	4.95	473.652	38.248482	-122.630637	.44	ML	2	E Washington St rm-n-loop	DTB52	L2-N-20-101-00495	996070	437199
406290	101	N	4	97	56784	4.8	473.502	38.247285	-122.628341		OR	2	E Washington St on	DTB52	a2-N-20-101-00470	799380	437205
406296	101	N	4	81	73262	21.89	424.077	37.652884	-122.406867		FR	2	Grand Ave off	DT297	z2-N-35-101-02189	755278	437168
406297	101	N	4	81	73262	21.46	423.647	37.646673	-122.406289		FR	2	S. Airport Blvd off	DT296	z2-N-35-101-02146	755277	437176
406302	101	S	4	97	56784	4.7	472.734	38.246274	-122.62679	.57	ML	2	E Washington St rm-s-diag	DTB51	L2-S-20-101-00470	996072	437179
406303	101	S	4	97	56784	4.83	472.864	38.247376	-122.628888		FR	1	E Washington St off	DTB51	z1-S-20-101-00483	755281	437190
406304	101	S	4	97	56784	4.7	472.734	38.246274	-122.62679		OR	2	E Washington St on	DTB51	a2-S-20-101-00470	799381	437192
406305	101	S	4	97	56784	4.95	472.984	38.248385	-122.630829	.44	ML	2	oppo E Washington St rm-n-loop	DTB52	L2-S-20-101-00495	996071	437202
406311	101	S	4	81	73262	21.67	423.893	37.649704	-122.4068		FR	1	S Airport Blvd off	DT297	z1-S-35-101-02167	755279	437171
406327	580	E	4	1	57792	20.64	36.672	37.701171	-121.921149		FR	1	Hopyard Rd off	DT483	z1-E-33-580-02064	755282	431839
406334	680	N	4	1	20018	R19.94	29.948	37.706153	-121.925632		FF	1	WB 580 conn-n-diag	DT326	C1-N-33-680-R1994	996067	437197
406335	680	N	4	1	20018	19.83	29.838	37.704819	-121.924523		FF	1	EB 580 conn-n-diag	DT326	C1-N-33-680-R1998	996068	431813
406464	680	S	4	1	20018	20.29	30.347	37.710472	-121.929641		OR	2	Dublin Blvd on	DT358	a2-S-33-680-02029	799382	437224
406551	101	N	4	97	56784	7.32	476.022	38.268679	-122.665638	.3	ML	3	S of Old Redwood Hwy	DTB57	L3-N-20-101-00732	999437	437229
406553	101	N	4	97		8.92	477.622	38.285021	-122.68666	.485	ML	3	S of Pepper Rd rm-s-diag	DTB59	L3-N-20-101-00892	999439	437249
406554	101	N	4	97		10.53	479.232	38.302089	-122.70673	.56	ML	3	Railroad Ave off-n-diag	DTB60	L3-N-20-101-01053	999440	437261
406555	101	N	4	97		10.53	479.232	38.302089	-122.70673		FR	1	Railroad Ave off	DTB60	z1-N-20-101-01053	755284	437267
406556	101	N	4	97		11.64	480.342	38.316269	-122.714775	.235	ML	3	oppo N of W Siera Ave	DTB61	L3-N-20-101-01164	999441	437270
406557	101	N	4	97	16560	12.23	480.932	38.324586	-122.712765	.185	ML	3	N of W Siera Ave	DTB62	L3-N-20-101-01223	999442	437282
406558	101	N	4	97	62546	13.35	482.052	38.34072	-122.712778	.315	ML	4	S of Rohnert Park Expwy	DTB63	L4-N-20-101-01335	999443	437292
406562	101	N	4	97	62546	13.72	482.422	38.346087	-122.712867	.19	ML	3	oppo Rohnert Park Expwy	DT828	L3-N-20-101-01372	999444	437360
406563	101	N	4	97	62546	13.86	482.562	38.348116	-122.712928		FR	1	Rohnert Park Expwy off	DT828	z1-N-20-101-01386	755283	437367
406564	101	N	4	97	62546	13.83	482.532	38.347681	-122.712915	.175	ML	3	Rohnert Park Expwy rm-n-loop	DTB64	L3-N-20-101-01383	999445	437302
406565	101	N	4	97	62546	13.84	482.542	38.347826	-122.712919		OR	2	Rohnert Park Expwy on	DTB64	a2-N-20-101-01384	799383	437306
406573	101	S	4	97	56784	7.32	475.354	38.268564	-122.665764	.27	ML	3	S of Old Redwood Hwy	DTB57	L3-S-20-101-00732	999452	437235
406575	101	S	4	97		8.92	476.954	38.284547	-122.686388	.485	ML	3	S of Pepper Rd rm-s-diag	DTB59	L3-S-20-101-00892	999450	437253
406576	101	S	4	97		8.92	476.954	38.284547	-122.686388		OR	1	S of Pepper Rd on	DTB59	a1-S-20-101-00892	799385	437255
406577	101	S	4	97		10.53	478.564	38.301757	-122.706742	.56	ML	3	oppo Railroad Ave off-n-diag	DTB60	L3-S-20-101-01053	999449	437265
406578	101	S	4	97		11.64	479.674	38.316184	-122.715031	.2	ML	3	N of W Siera Ave	DTB61	L3-S-20-101-01164	999448	437276
406579	101	S	4	97		12.23	480.264	38.324642	-122.712993	.22	ML	3	oppo N of W Siera Ave	DTB62	L3-S-20-101-01223	999447	437286
406581	101	S	4	97	62546	13.72	481.754	38.346176	-122.713111		OR	2	Rohnert Park Expwy on	DT828	a2-S-20-101-01372	799384	437365
406586	101	S	4	97	62546	13.35	481.384	38.340828	-122.713007	.315	ML	4	S of Rohnert Park Expwy	DTB63	L4-S-20-101-01335	999446	437297
406602	580	E	4	1		R28.92	44.952	37.691723	-122.0654	.655	ML	5	Grove Way on-e-diag	DT0A2	L5-E-33-580-R2892	999453	437318
406603	580	E	4	1		R28.61	44.642	37.693221	-122.060057		FR	2	Grove Way off diag	DT0A2	z2-E-33-580-R2861	755285	437321
406604	580	E	4	1		27.96	43.992	37.693792	-122.048339	.71	ML	4	oppo Castro Valley	DT0A4	L4-E-33-580-02796	999454	437336
406605	580	E	4	1	57792	20.96	36.992	37.699915	-121.926769	.385	ML	4	I-680 conn	DT0A5	L4-E-33-580-02096	999455	437342
406606	580	E	4	1	57792	20.83	36.862	37.700435	-121.924489		FR	1	EB 580 to SB 680 off	DT0A5	z1-E-33-580-02083	755288	437344
406607	580	E	4	1	57792	20.84	36.872	37.700395	-121.924665		FR	1	EB 580 to SB 680 off	DT0A5	z1-E-33-580-02084	755287	437346
406608	580	E	4	1	57792	20.96	36.992	37.699915	-121.926769		FR	1	EB 580 to SB 680 off	DT0A5	z1-E-33-580-02096	755286	437349
406609	580	E	4	1	57792	19.62	35.652	37.701469	-121.902607	.33	ML	7	E Daugherty Rd on	DT0A6	L7-E-33-580-01962	999456	437351
406613	580	W	4	1		30.58	46.646	37.690798	-122.093072	1.865	ML	3	Castro Valley 238/580 i/c	DT0A1	L3-W-33-580-03058	999458	437309
406614	580	W	4	1		27.97	44.154	37.694015	-122.048603	.645	ML	4	Castro Valley Rd w off	DT0A3	L4-W-33-580-02797	999457	437327
406615	580	W	4	1		28.02	44.204	37.693822	-122.049459		FR	1	Castro Valley Rd w off	DT0A3	z1-W-33-580-02802	755289	437330
406623	4	E	4	13		12.58	12.288	37.993989	-122.071289	.22	ML	2	SB 680 conn-e-loop	DT744	L2-E-28-004-01258	997046	437371
406628	4	E	4	13	57456	24.42	24.101	38.011247	-121.864952		OR	3	Loveridge Rd on	DT692	a3-E-28-004-02442	799386	437379
406635	4	E	4	13		R18.56	18.294	38.023366	-121.968953		FR	1	Willow Pass Rd off (Bay Point)	DT865	z1-E-28-004-R1856	755293	437482
406636	4	E	4	13		R18.7	18.434	38.022944	-121.966592		OR	1	Willow Pass Rd on loop	DT867	a1-E-28-004-R1870	799392	437488
406642	4	W	4	13		R18.56	18.228	38.023805	-121.969427		OR	2	Willow Pass Rd on diag (BP)	DT865	a2-W-28-004-R1856	799394	437483
406643	4	W	4	13		R18.79	18.458	38.023014	-121.965323		OR	1	Willow Pass Rd on (Bay Point)	DT866	a1-W-28-004-R1879	799393	437485
406644	4	W	4	13		R18.95	18.618	38.022452	-121.962465		FR	1	Willow Pass Rd off (Bay Point)	DT878	z1-W-28-004-R1895	755294	437490
406652	80	E	4	13	60620	4.2	17.533	37.954251	-122.328788	.12	ML	4	oppo San Pablo Dam Rd	DT167	L4-E-28-080-00420	801185	437562
406657	80	W	4	1	22594	4.43	9.74	37.847128	-122.298642		OR	3	Ashby Ave on	DT3A7	a3-W-33-080-00443	799391	437496
406658	80	W	4	1	22594	3.9	9.21	37.839668	-122.297004		OR	2	Powell St on	DT325	a2-W-33-080-00390	799395	437502
406659	80	W	4	1	6000	5.85	11.16	37.866963	-122.303994		OR	2	University Ave on	DT6A7	a2-W-33-080-00585	799390	437539
406660	80	W	4	13	60620	4.2	17.533	37.954132	-122.3289	.249	ML	4	San Pablo Dam Rd rm-w-diag	DT167	L4-W-28-080-00420	080176	437568
406684	92	E	4	1	33000	R4.98	24.507	37.630956	-122.112459		FR	1	Industrial Blvd off	DTB48	z1-E-33-092-R0498	755296	437464
406685	92	E	4	1	33000	R5	24.527	37.631102	-122.112144	.71	ML	3	Industrial Blvd rm-e-loop	DTB48	L3-E-33-092-R0500	999461	437465
406686	92	E	4	1	33000	R5.1	24.627	37.63185	-122.110585		OR	2	Industrial Blvd on	DTB48	a2-E-33-092-R0510	799397	437466
406687	92	E	4	1	33000	R4.35	23.877	37.627408	-122.123036		FR	1	Clawiter Rd off	DT6C2	z1-E-33-092-R0435	755295	437427
406688	92	E	4	1	33000	R4.42	23.947	37.627801	-122.121868	2.79	ML	3	Clawiter Rd rm-e-loop	DT6C2	L3-E-33-092-R0442	999460	437428
406689	92	E	4	1	33000	R4.42	23.947	37.627801	-122.121868		OR	2	Clawiter Rd on	DT6C2	a2-E-33-092-R0442	799396	437429
406694	92	E	4	1	33000	R5.84	25.367	37.636947	-122.098741		OR	2	Hesperian Blvd on	DTB50	a2-E-33-092-R0584	799398	437409
406695	92	E	4	1	33000	R5.84	25.367	37.636947	-122.098741	2.822	ML	2	Hesperian Blvd rm-e-diag	DTB50	L2-E-33-092-R0584	999462	437415
406696	92	E	4	1	33000	R5.65	25.177	37.635501	-122.101672		FR	1	Hesperian Blvd off	DTB50	z1-E-33-092-R0565	755297	437418
406712	92	W	4	1	33000	R4.45	23.977	37.628164	-122.121409		FR	1	Clawiter Rd off	DT6C3	z1-W-33-092-R0445	755300	437438
406713	92	W	4	1	33000	R4.54	24.067	37.628674	-122.119903	2.73	ML	4	Clawiter Rd rm-w-loop	DT6C3	L4-W-33-092-R0454	999465	437439
406714	92	W	4	1	33000	R4.54	24.067	37.628674	-122.119903		OR	2	Clawiter Rd on	DT6C3	a2-W-33-092-R0454	799401	437440
406715	92	W	4	1	33000	R5.15	24.677	37.632433	-122.109896		FR	1	Industrial Blvd off	DT6C4	z1-W-33-092-R0515	755299	437449
406716	92	W	4	1	33000	R5	24.527	37.631299	-122.112219	.555	ML	4	Industrial Blvd rm-w-diag	DT6C4	L4-W-33-092-R0500	999464	437450
406717	92	W	4	1	33000	R5	24.527	37.631299	-122.112219		OR	2	Industrial Blvd on	DT6C4	a2-W-33-092-R0500	799400	437451
406718	92	W	4	1	33000	R5.81	25.337	37.636822	-122.099281		FR	2	Hesperian Blvd off	DTB49	z2-W-33-092-R0581	755298	437476
406719	92	W	4	1	33000	R5.65	25.177	37.635671	-122.101773	2.825	ML	4	Hesperian Blvd rm-w-diag	DTB49	L4-W-33-092-R0565	999463	437477
406720	92	W	4	1	33000	R5.62	25.147	37.63549	-122.10227		OR	2	Hesperian Blvd on	DTB49	a2-W-33-092-R0562	799399	437478
406742	101	N	4	97		R53.47	522.255	38.827171	-123.01441	.372	ML	2	N Redwood Hwy off-n-diag	DS893	N2-N-20-101-R5347	991533	424052
406760	101	S	4	97	14190	R53.47	521.587	38.826849	-123.014629	.372	ML	2	N Redwood Hwy off-n-diag	DS893	N2-S-20-101-R5347	991534	425362
406766	238	N	4	1		R14.47	14.293	37.690532	-122.091359	2.515	ML	3	Foothill / Castro Valley Blvd	DT152	L3-N-33-238-R1447	981153	420672
406767	238	S	4	1		R14.47	14.293	37.690259	-122.089852	2.515	ML	3	Foothill / Castro Valley Blvd	DT152	L3-S-33-238-R1447	981154	421122
406769	280	N	4	85	17610	11.01	12.392	37.332668	-122.060628		FF	1	SB 85 conn loop	DT609	C1-N-37-280-01101	999467	437549
406772	280	S	4	85	17610	11.01	12.392	37.332482	-122.060617		FF	1	NB 85 conn loop	DT609	C1-S-37-280-01101	999466	437551
406788	12	E	4	55		.4	33.272	38.222236	-122.250404	.612	ML	2	Kelly Rd	DT1E3	L2-E-21-012-00040	999468	437581
406789	12	E	4	55		.88	33.752	38.221321	-122.24176	.695	ML	2	2500' W of Kirkland Ranch Rd	DT1E4	L2-E-21-012-00088	999470	437594
406790	12	E	4	55		1.79	34.662	38.217324	-122.226189	.74	ML	2	oppo 1200' W of Lynch Rd	DT1E5	L2-E-21-012-00179	999472	437607
406791	12	E	4	55		2.36	35.232	38.214351	-122.217515	.545	ML	2	1200' E of Lynch Rd	DT1E6	L2-E-21-012-00236	999474	437619
